dataset	family	split	model	rowcap	n_samples	n_features	mse	rmse	mae	r2	mse_original	rmse_original	mae_original	r2_original	rounded_consistency
gsm8k-000642	GSM8K	random	xrfm	512	512	52	0.11698510497808456	0.34203085383936427	0.16075044870376587	0.9137468338012695					0.0
gsm8k-000670	GSM8K	random	xrfm	512	512	28	0.002933728275820613	0.054163901962659716	0.040333569049835205	0.9964966177940369					0.07003487604863795
gsm8k-000705	GSM8K	random	xrfm	512	512	29	0.013619656674563885	0.11670328476338566	0.07352687418460846	0.9880214333534241					0.00018851918182675087
gsm8k-000710	GSM8K	random	xrfm	512	512	59	0.10885602235794067	0.32993336048047744	0.26130595803260803	0.8753160238265991					0.0022622301819210104
gsm8k-000720	GSM8K	random	xrfm	512	512	28	0.005474408622831106	0.07398924667025003	0.05771559476852417	0.9943264126777649					0.0494862852295221
gsm8k-000728	GSM8K	random	xrfm	512	512	36	0.07109270244836807	0.26663214818991365	0.17225371301174164	0.9261735677719116					0.0744650768215666
gsm8k-000734	GSM8K	random	xrfm	512	512	37	0.0024362157564610243	0.049358036391868594	0.03884482756257057	0.9974057674407959					0.0433594118201527
gsm8k-000759	GSM8K	random	xrfm	512	512	28	0.015731018036603928	0.12542335522782003	0.062862828373909	0.9814677834510803					0.0
gsm8k-000765	GSM8K	random	xrfm	512	512	15	0.00021291346638463438	0.014591554625352103	0.009285518899559975	0.9997866749763489					0.001979451409180884
gsm8k-000776	GSM8K	random	xrfm	512	512	15	0.0008889816235750914	0.029815794867403607	0.020705251023173332	0.9991123080253601					0.0007540767273070035
gsm8k-000785	GSM8K	random	xrfm	512	512	49	0.03442118316888809	0.18552946711745844	0.08895918726921082	0.9782765507698059					0.0016024130455273824
gsm8k-000792	GSM8K	random	xrfm	512	512	27	0.037411924451589584	0.19342162353674314	0.09343558549880981	0.9695225358009338					0.0029220473183146386
gsm8k-000800	GSM8K	random	xrfm	512	512	18	0.0006711455062031746	0.025906476144068196	0.010341277346014977	0.9993201494216919					0.0011311150909605052
gsm8k-000812	GSM8K	random	xrfm	512	512	67	0.12867090106010437	0.35870726374037143	0.2732904553413391	0.8601016998291016					0.00659817136393628
gsm8k-000819	GSM8K	random	xrfm	512	512	22	0.018216446042060852	0.1349683149559957	0.0939166396856308	0.9795399904251099					9.425959091337543e-05
gsm8k-000823	GSM8K	random	xrfm	512	512	27	0.005140767432749271	0.07169914527209702	0.047928452491760254	0.9955900311470032					0.016495428409840703
gsm8k-000844	GSM8K	random	xrfm	512	512	41	0.022619320079684258	0.15039720768579534	0.0816429853439331	0.9850866198539734					0.00037703836365350174
gsm8k-000849	GSM8K	random	xrfm	512	512	23	0.01698153279721737	0.13031321037108007	0.07978370040655136	0.9801047444343567					0.00037703836365350174
gsm8k-000851	GSM8K	random	xrfm	512	512	15	0.0010138476500287652	0.0318409743888086	0.023445818573236465	0.9990084171295166					0.004524460363842021
gsm8k-000881	GSM8K	random	xrfm	512	512	24	0.0012315739877521992	0.035093788449698606	0.024370696395635605	0.9987522959709167					0.008389103591290414
gsm8k-000887	GSM8K	random	xrfm	512	512	43	0.023045755922794342	0.15180828673953983	0.11673027276992798	0.9749652743339539					0.009048920727684042
gsm8k-000900	GSM8K	random	xrfm	512	512	25	0.0010594071354717016	0.0325485350741274	0.024972856044769287	0.9989989399909973					0.015647092091620324
gsm8k-000905	GSM8K	random	xrfm	512	512	27	0.0011273433919996023	0.03357593471520342	0.014364510774612427	0.9987730979919434					0.07493637477613348
gsm8k-000919	GSM8K	random	xrfm	512	512	22	0.035096220672130585	0.18733985340052603	0.13410447537899017	0.9688205718994141					0.0
gsm8k-000926	GSM8K	random	xrfm	512	512	84	0.7266601324081421	0.8524436241817649	0.6747608184814453	0.3523973226547241					0.242529927420115
gsm8k-000929	GSM8K	random	xrfm	512	512	35	0.031408216804265976	0.1772236350046629	0.12881112098693848	0.963988721370697					0.0026392685455745124
gsm8k-000942	GSM8K	random	xrfm	512	512	28	0.016096483916044235	0.1268719193361724	0.09342122077941895	0.9840744137763977					0.0007540767273070035
gsm8k-000944	GSM8K	random	xrfm	512	512	41	0.04265298321843147	0.20652598678721154	0.1704198718070984	0.9462194442749023					0.001508153454614007
gsm8k-000947	GSM8K	random	xrfm	512	512	29	0.009362521581351757	0.09676012392174659	0.06886354833841324	0.9892306923866272					0.020925629182769346
gsm8k-000958	GSM8K	random	xrfm	512	512	19	0.000449649291113019	0.02120493553663908	0.014334815554320812	0.9995031356811523					0.0014138938637006315
gsm8k-000960	GSM8K	random	xrfm	512	512	41	0.00624063890427351	0.07899771455095084	0.062094878405332565	0.9942217469215393					0.012065227636912056
gsm8k-000967	GSM8K	random	xrfm	512	512	23	0.00019673244969453663	0.01402613452432767	0.0077052125707268715	0.9997652769088745					0.01093411254595155
gsm8k-000969	GSM8K	random	xrfm	512	512	50	0.0054722740314900875	0.07397482025317863	0.05225466191768646	0.9941816926002502					0.0
gsm8k-000973	GSM8K	random	xrfm	512	512	32	0.00858135987073183	0.09263562959645619	0.07061778008937836	0.9902810454368591					0.0072579885003299085
gsm8k-000989	GSM8K	random	xrfm	512	512	32	0.03311920166015625	0.18198681727025243	0.13564229011535645	0.970623791217804					0.004524460363842021
gsm8k-001002	GSM8K	random	xrfm	512	512	44	0.014171943999826908	0.11904597431172088	0.06652193516492844	0.9891034960746765					0.009614478273164294
gsm8k-001023	GSM8K	random	xrfm	512	512	36	0.004579064901918173	0.06766878824035623	0.04386180266737938	0.9935005903244019					0.006315392591196154
gsm8k-001031	GSM8K	random	xrfm	512	512	26	0.04171719029545784	0.20424786484920188	0.10272319614887238	0.9529894590377808					0.09284569704967481
gsm8k-001048	GSM8K	random	xrfm	512	512	30	0.2167680859565735	0.4655835971730249	0.3519679307937622	0.738674521446228					0.0
gsm8k-001051	GSM8K	random	xrfm	512	512	26	0.028244737535715103	0.1680617075235019	0.08465506136417389	0.9473771452903748					0.003204826091054765
gsm8k-001073	GSM8K	random	xrfm	512	512	34	0.013406792655587196	0.11578770511408884	0.09020531177520752	0.9870342016220093					0.027429540955792253
gsm8k-001089	GSM8K	random	xrfm	512	512	41	0.02623674087226391	0.1619775937352568	0.06508416682481766	0.9789630770683289					0.0016024130455273824
gsm8k-001091	GSM8K	random	xrfm	512	512	29	0.015645716339349747	0.12508283790892236	0.0877373218536377	0.9831402897834778					0.0
gsm8k-001095	GSM8K	random	xrfm	512	512	30	0.0006089138914830983	0.02467618065023634	0.01615031808614731	0.9993508458137512					0.0009425959091337543
gsm8k-001116	GSM8K	random	xrfm	512	512	16	0.0002595270052552223	0.016109841875549938	0.00980348140001297	0.9997729659080505					0.005561315863889151
gsm8k-001128	GSM8K	random	xrfm	512	512	25	0.0017207169439643621	0.04148152533314514	0.029442856088280678	0.998583972454071					0.027806579319445753
gsm8k-001129	GSM8K	random	xrfm	512	512	29	0.003233145922422409	0.05686075907356856	0.04374097287654877	0.9963772296905518					0.038929211047224056
gsm8k-001130	GSM8K	random	xrfm	512	512	35	0.01086470764130354	0.1042339083086859	0.07138919085264206	0.9872193932533264					0.013761900273352813
gsm8k-001144	GSM8K	random	xrfm	512	512	33	0.03774788975715637	0.19428816164953636	0.11052845418453217	0.965685248374939					0.009802997454991046
gsm8k-001180	GSM8K	random	xrfm	512	512	32	0.014827565290033817	0.12176849054674949	0.08257569372653961	0.9701464176177979					0.00018851918182675087
gsm8k-001181	GSM8K	random	xrfm	512	512	32	0.09181573241949081	0.30301110939945886	0.21852943301200867	0.888875424861908					0.06994061645772458
gsm8k-001196	GSM8K	random	xrfm	512	512	29	0.003056926652789116	0.055289480489412415	0.03625008836388588	0.9972187280654907					0.003204826091054765
gsm8k-001229	GSM8K	random	xrfm	512	512	25	0.005217301193624735	0.0722308880855326	0.04986931011080742	0.9907602071762085					0.0024507493637477614
gsm8k-001236	GSM8K	random	xrfm	512	512	37	0.020050078630447388	0.14159830023855297	0.1139291301369667	0.9783987998962402					0.006032613818456028
gsm8k-001261	GSM8K	random	xrfm	512	512	46	0.05661063641309738	0.2379298981067688	0.16745740175247192	0.9496352672576904					0.0007540767273070035
gsm8k-001264	GSM8K	random	xrfm	512	512	59	0.01862054504454136	0.1364571179694975	0.0736425369977951	0.9880450367927551					0.008294844000377038
gsm8k-001270	GSM8K	random	xrfm	512	512	30	0.005303981713950634	0.07282844028228694	0.05622287094593048	0.9938027262687683					9.425959091337543e-05
